H2_Price_2025 [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
135.89098920631605,35.615308185509576
135.67654163217873,35.50421180057489
135.46143661545267,35.393775778321015
135.24695117834304,35.284074607296475
135.03387884837744,35.17519294402987
134.8208546670784,35.06722725186121
134.60854648530955,34.96015849666801
134.39708882297745,34.853853558434835
134.18709848954052,34.74882980098152
133.97726617971531,34.64456386549063
133.76791090662644,34.54162805588276
133.63957639483348,34.51341674888005
133.35056952542777,34.34160075238542
133.14382531977355,34.24515692587107
132.93795702669138,34.15163047003609
132.73398637948708,34.06152225698481
132.53016405192272,33.97462862837361
132.40698525217715,33.96507268033432
132.12387367980244,33.81527154451483
131.92286992692738,33.74412659854925
131.72398476737408,33.68033914035554
131.52586191925062,33.62530623590013
131.40707340145542,33.653195930985824
131.2912083844037,33.69218281288981
131.1723929892874,33.742944036293146
131.05892527348692,33.80674615772344
130.86618056481154,33.80987654502681
130.67502963692215,33.82598137272744
130.48541042235405,33.854051594331985
130.296662371569,33.89312617049142
130.03861978392368,33.87770101436632
129.78937916428097,33.87840190806602
129.56001754263227,33.90265478852935
129.3069025673967,33.911119291930255
129.17561491945082,33.91817928708275
135.964898676718,35.75105233220862
135.7826018795436,35.658505357009915
135.56676534047253,35.54895153667364
135.3509982151662,35.44015773148123
135.13561094580564,35.33220690942315
134.92099487209538,35.2251930955221
134.7065266845788,35.11922312917176
134.49331162484825,35.014109274316645
134.28082195653548,34.91011897334058
134.06919690421122,34.80732044783722
133.8568214525764,34.70549169338369
133.6459613844943,34.60547443487807
133.43702373269844,34.50753228459684
133.22719451827453,34.41197456235087
133.0190329361928,34.31916429809437
132.81172042106235,34.229527155601886
132.60677814027449,34.143310931960364
132.40036736263946,34.06066374432284
132.19519892778828,33.98288990857404
131.991581562808,33.910410357738066
131.78943214316362,33.8440058997798
131.58881640818385,33.785035782601234
131.46918609884406,33.80740826912897
131.29793702547434,33.79660153987091
131.16582630991263,33.82546874615326
131.0161507381021,33.84870844593365
130.84843814247594,33.864223851142754
130.63995905944137,33.85510630221054
130.45128986386788,33.869215626708765
130.2597008306892,33.89454831399614
130.06580399472276,33.93015313628359
129.8626642939043,33.96307869807925
129.62798737709076,33.9735978457143
129.42268217984343,34.01645692802445
129.1584139155193,34.010508787393604
128.92943991880296,34.01109943457522
128.93478865268253,34.108724555509255
128.86760657411224,34.17302358102088
135.8629501127775,35.79831288797819
135.6767514332116,35.70547998527601
135.45935548126434,35.59755318915815
135.2423196616338,35.49048669674001
135.02623208998648,35.3843713703062
134.81040433009696,35.27930981596278
134.59472804092565,35.17539875997729
134.37993793410686,35.072358210696734
134.16616163208417,34.97075449757365
133.95229114177883,34.870029017851586
133.7400480787491,34.77095964854395
133.52873753598004,34.67389384581632
133.3178208370229,34.579104793225525
133.10634924889294,34.48690873563902
132.89670899866067,34.397671331586736
132.68871445820983,34.31181430896653
132.48136241469126,34.229188320933055
132.27375310207472,34.150739222383635
132.06711311418533,34.07720544723773
131.86172060828332,34.00876341742632
131.65821291165028,33.94675799903192
131.4556269897135,33.89202601105523
131.25410250184652,33.845430615450915
131.13034189428512,33.8805331456432
130.9614277263502,33.882248286493095
130.829174101055,33.92371214873185
130.63107438303564,33.915321134189774
130.4166957811524,33.90023223103166
130.22455968366316,33.9129484223262
130.03201046480092,33.935810554601645
129.8399807987699,33.96856543317717
129.64944166030662,34.00993282581434
129.40882363900968,34.016213368661816
129.18952983018406,34.04237721655642
129.00339967074973,34.10547892235275
128.8219924196211,34.174631101389934
128.61480154414318,34.22714911055779
128.60414263911184,34.25194072585453
128.49443173361198,34.3510865726686
135.762662195538,35.84904949401669
135.57330917640107,35.75607258160458
135.3548596068483,35.649842942684664
135.13611912284154,35.54457295518787
134.91920525234232,35.440360586285344
134.7021394281676,35.337316009720034
134.48586862978937,35.235379619825046
134.26909703909146,35.1346289673634
