FLH_pv,FLH_el
1808.0263157894738,6431.915005558665
1772.3529411764705,6488.489497233008
1884.25,6479.926924327214
1885.5806451612902,6488.327179860236
1889.6222222222223,6485.574251008715
1891.7246376811595,6479.26162552138
1882.2992125984251,6443.7614780423755
1896.025,6479.839320282423
1895.7941176470588,6485.665325446898
1894.6304347826087,6487.83388210836
1896.576923076923,6487.073828321736
1898.1666666666667,6475.751456947182
1899.1739130434783,6427.492868613015
1900.5294117647059,6379.325617440656
1895.0,6342.38956970704
1891.6373626373627,6315.296456267912
1894.0483870967741,6257.194667240081
1901.3488372093022,6324.57420803624
1909.4347826086957,6385.384216536913
1912.0,6323.221315801231
1911.9444444444443,6408.628452855715
1914.3382352941176,6488.572390527232
1919.453125,6465.606800088222
1924.38,6387.9869323640305
1925.6,6343.589404571714
1923.75,6335.032277384598
1922.5777777777778,6316.234934691194
1923.7777777777778,6261.827670826518
1924.625,6196.115059908101
1927.75,6049.58289234768
1929.8333333333333,6046.781975024991
1929.875,6112.335833885212
1929.0,6090.00644729234
1926.4,6119.410008774808
1923.2608695652175,6131.444544012513
1920.0,6086.409867763723
1917.3953488372092,6034.747692854289
1912.1129032258063,6079.160538180295
1908.6486486486488,6053.807005797658
1900.8292682926829,6037.248525261297
1901.732142857143,6144.848117171583
1893.081081081081,6241.562911211135
1892.5925925925926,6077.7191668171145
1881.1,6488.64870036504
1874.2555555555555,6472.696271125489
1879.4347826086957,6301.305761735683
1876.659574468085,6156.5327683548385
1870.84,6144.811773494264
1863.126984126984,6113.4625110551715
1863.0,5976.063670227712
1854.1363636363637,6045.051496160828
1833.3495934959349,6112.826696704666
1822.3469387755101,6311.1342561486235
1809.4144144144145,6428.551785000629
1778.6764705882354,6470.975029278343
1754.5189873417721,6476.779917567881
1697.6666666666667,6293.708111095795
1884.642857142857,6488.548191576934
1884.375,6476.964880200336
1885.0689655172414,6488.270759089937
1891.148148148148,6485.089164279198
1889.9433962264152,6484.305076183751
1891.7674418604652,6487.438461049547
1892.642857142857,6485.634444258816
1892.5357142857142,6478.540184769983
1894.1379310344828,6466.818705490703
1895.483870967742,6443.536307875038
1897.24,6391.256128400826
1896.0714285714287,6315.276052839705
1881.669642857143,6215.800810443645
1877.7553191489362,6164.0470391421695
1888.7118644067796,6162.182236984459
1899.3333333333333,6270.118668169511
1907.8095238095239,6432.840049413702
1912.45,6428.735261355672
1910.2222222222222,6373.867362953257
1913.0,6462.693629744783
1914.3783783783783,6488.0746063283
1923.9397590361446,6400.098102711578
1930.3695652173913,6358.191111920256
1925.204081632653,6370.503163742891
1922.232142857143,6358.275128674257
1924.75,6327.952549892245
1925.8,6314.823130364326
1927.2,6245.70000920305
1930.375,6099.375059452199
1931.88,6090.297401414224
1930.6521739130435,6104.191788839147
1928.1538461538462,6101.9388070061395
1925.2631578947369,6102.837265400216
1922.5555555555557,6186.728653855185
1917.8,6206.067887349316
1911.1132075471698,6211.188600547204
1908.7179487179487,6220.930933323136
1907.2553191489362,6292.081408201688
1901.9411764705883,6336.365198978252
1898.9615384615386,6189.116609230026
1892.7083333333333,6269.589270193916
1877.4947368421053,6250.054237426579
1871.925,6299.189306191547
1878.4193548387098,6407.85663934701
1874.21875,6096.716103026527
1865.7575757575758,6182.94495652648
1861.5,6154.630847371533
1854.982456140351,6022.282464631222
1848.6891891891892,5984.552798553748
1836.0336134453783,5912.855712011427
1799.0681818181818,6488.772028053441
1786.6936936936936,6485.353930807207
1791.112359550562,6431.543462262576
1772.2456140350878,6485.973204213398
1720.05,6386.621658902412
1882.2,6468.59774822637
1882.918918918919,6482.311368910217
1885.1190476190477,6487.438621012523
1885.6,6488.393021561817
1889.8846153846155,6488.098841428087
1892.7142857142858,6488.51015087188
1893.5526315789473,6482.006733294344
1893.4074074074074,6452.896151339664
1894.6176470588234,6390.959060144407
1896.40625,6338.660923305753
1894.357142857143,6308.054256896285
1892.4714285714285,6248.17267017049
1895.530612244898,6145.268409314478
1895.865671641791,6241.438136410521
1900.5384615384614,6329.253690462618
1906.2142857142858,6416.909881782136
1912.9538461538461,6487.327884526487
1913.283950617284,6450.657031318435
1915.3,6428.305770331004
1915.0461538461539,6477.095938064012
1921.1568627450981,6452.26310279005
1934.567901234568,6383.899506350339
1933.0377358490566,6381.358136239316
1929.137254901961,6371.008649203024
1928.6153846153845,6388.10078608655
1927.125,6361.90093805248
1928.0,6363.614687026333
1929.2,6304.030183411582
1933.0666666666666,6172.135894442326
1932.5,6130.818250524462
1931.0357142857142,6142.234716141567
1927.657894736842,6221.278800027299
1923.1836734693877,6353.642086948588
1920.0,6347.736117296881
1916.6,6353.01119861225
1913.037037037037,6364.330736527074
1911.22,6309.018224336527
1907.5740740740741,6306.840899393515
1902.1176470588234,6223.827692210762
1895.0392156862745,6381.925188986963
1880.1805555555557,6388.642933035386
1874.9420289855072,6338.413549800258
1882.9814814814815,6213.448393361847
1874.9,6107.736922219599
1866.6206896551723,6121.650499311916
1859.3829787234042,6066.887499924254
1849.5098039215686,6072.3888871931995
1837.7297297297298,6098.447029849485
1821.8260869565217,5971.242449913785
1785.4653465346535,6479.515190125239
1768.4778761061948,6330.365316141484
1779.9,6452.143023464887
1773.7788461538462,6486.033674261271
1716.0,6398.89521574945
1885.5925925925926,6485.235906716029
1885.5111111111112,6487.127734025096
1887.3428571428572,6488.490897649754
1891.75,6487.707216195267
1893.125,6488.311100926949
1894.3636363636363,6484.899534819997
1896.0,6454.263464680058
1895.7222222222222,6328.437143825635
1894.36,6192.380787166039
1893.4615384615386,6266.205025484145
1892.6285714285714,6355.993871886836
1899.111111111111,6292.9585752950225
1902.4545454545455,6286.933382151736
1901.2941176470588,6322.8947467088
1906.1142857142856,6440.93229625278
1909.968253968254,6488.7942256592505
1912.3934426229507,6462.508015100495
1914.4489795918366,6461.88506316024
1914.0645161290322,6485.243777782598
1919.544642857143,6486.649605053826
1936.1150442477876,6414.214436369803
1935.2794117647059,6414.6712325584085
1933.5625,6406.852033357107
1932.0333333333333,6402.312512506964
1930.88,6385.187536318495
1929.2222222222222,6404.051470144623
1929.375,6395.406679668435
1932.0625,6331.487801704701
1934.6666666666667,6170.67501968061
1934.095238095238,6165.461821943085
1930.9038461538462,6266.257797434897
1925.235294117647,6414.189542583161
1921.4772727272727,6441.873374559887
1919.0731707317073,6429.587116778042
1917.8695652173913,6376.165757082548
1913.6451612903227,6372.362756085844
1908.121212121212,6403.094162155787
1900.3793103448277,6383.665718694363
1889.8953488372092,6457.676960784855
1881.3246753246754,6337.657567128801
1876.986111111111,6251.456350135821
1885.5689655172414,6308.857337994297
1880.3170731707316,6109.448262370162
1872.704918032787,6066.842019651376
1863.6714285714286,6003.7315693121345
1849.7708333333333,6017.592295084876
1835.1896551724137,6135.367276815377
1816.1525423728813,6021.905380363198
1781.284090909091,6444.204741601745
1766.8311688311687,6365.403077244613
1771.2131147540983,6472.977930015215
1764.4367816091954,6487.804032835789
1679.6451612903227,6406.205791001848
1886.642857142857,6484.700670041115
1888.6363636363637,6488.152890361467
1889.4571428571428,6488.704908299609
1892.5714285714287,6487.246593601914
1893.5714285714287,6488.563783665391
1892.5555555555557,6467.216093439609
1892.888888888889,6426.004565487616
1894.5217391304348,6320.617415829969
1894.6190476190477,6150.390217793203
1892.9787234042553,6187.1803170976345
1893.9148936170213,6316.31932017763
1900.357142857143,6322.374614973669
1901.9811320754718,6338.369733166182
1901.6944444444443,6445.623505246447
1905.5853658536585,6474.284262861416
1910.3333333333333,6477.950071238418
1908.047619047619,6395.161814263818
1910.6,6481.691891169816
1921.3076923076924,6473.173744804633
1919.3304347826088,6472.63593039941
1932.9203539823009,6451.255848946021
1938.319587628866,6432.218753282214
1933.4225352112676,6462.6706443376315
1936.490909090909,6452.6208199474495
1937.5066666666667,6336.869709208899
1935.4038461538462,6355.130843857682
1933.595238095238,6407.542456790194
1931.4736842105262,6414.5638329827925
1934.392857142857,6290.6791661612515
1936.642857142857,6174.533231010806
1933.516129032258,6198.349444283929
1929.0212765957447,6352.601830039086
1925.78,6394.254183772282
1922.089552238806,6430.055925070454
1918.9347826086957,6439.5137889450125
1915.8863636363637,6466.667815666471
1909.7058823529412,6469.615532374504
1898.2164948453608,6468.871868143877
1890.325,6356.396379898506
1885.453488372093,6219.783152189484
1884.7943925233644,6219.374576788803
1892.474358974359,6358.846559239726
1887.3095238095239,6156.808535923861
1879.1142857142856,6069.070302934939
1867.909090909091,6047.691674263071
1853.9625,6117.590291040833
1840.5,6097.5641761581355
1821.019801980198,6100.244741193048
1789.5811965811965,6303.771073657874
1764.2372881355932,6488.368566713558
1760.7922077922078,6471.481519824767
1753.4615384615386,6488.03715444461
1693.8823529411766,6375.581658035604
1889.2,6486.786281278502
1889.952380952381,6488.452307536878
1890.9411764705883,6488.15405132444
1891.8,6488.7947929950315
1888.9473684210527,6473.667704862251
1889.5625,6447.976478888071
1891.1764705882354,6413.411054715631
1890.3,6327.088876085414
1891.8235294117646,6205.696646745462
1893.12,6155.208586846973
1892.888888888889,6225.463865234371
1892.5081967213114,6230.450443706854
1898.0,6388.63979036294
1906.9,6478.35562701142
1908.675,6487.67555943504
1908.0,6482.185621678858
1909.4285714285713,6454.877284167538
1906.5632183908046,6488.791997494845
1910.9245283018868,6478.49181357745
1917.2748091603053,6418.30439724031
1925.2162162162163,6436.5376025602745
1938.632183908046,6433.623393817194
1937.6346153846155,6407.970474958391
1939.7857142857142,6402.937422878953
1943.051724137931,6329.099799391173
1941.8135593220338,6349.408861091069
1937.907894736842,6418.787017580908
1934.6666666666667,6466.5202994045685
1933.5555555555557,6379.066095151531
1936.6842105263158,6263.063560186536
1934.421052631579,6269.515466287703
1930.8958333333333,6425.805599122017
1926.6060606060605,6465.716873314959
1922.4318181818182,6467.4207186674175
1920.4333333333334,6463.796279892878
1917.8947368421052,6482.058972093597
1909.7073170731708,6488.295923354686
1899.3541666666667,6365.3247123893525
1893.1690140845071,6068.14975175017
1887.0405405405406,5925.726922753325
1895.0103092783504,6446.696099494438
1902.159090909091,6283.402112575161
1896.542372881356,6143.45595952138
1886.2727272727273,6070.039236508019
1874.07,6130.305695354153
1862.6849315068494,6195.405883151194
1849.672131147541,6044.328109426133
1832.4918032786886,6108.3105225685285
1802.2537313432836,6116.052152984921
1761.5563909774437,6473.221261661092
1743.5135135135135,6482.568655892916
1746.5348837209303,6482.128927877726
1706.6666666666667,6329.097618963424
1888.0,6484.770236611686
1890.375,6488.455572565959
1892.0,6488.66077900739
1890.4,6481.060656186164
1885.24,6449.8786486920435
1886.6304347826087,6432.231975169212
1889.4285714285713,6397.699665315595
1889.0869565217392,6332.518163815024
1892.0588235294117,6285.299978941126
1890.9272727272728,6190.592086998688
1890.6190476190477,6138.557666255831
1889.212765957447,6195.790491171676
1896.5,6415.527219270734
1900.2692307692307,6477.501709254371
1905.6271186440679,6488.213161836116
1909.7826086956522,6488.705065378832
1909.6153846153845,6488.628759341227
1913.3333333333333,6478.306343192904
1917.090909090909,6461.297429295984
1923.8222222222223,6439.20766335915
1933.6896551724137,6334.694010234176
1934.621359223301,6373.404011129431
1939.3695652173913,6356.937186945579
1945.4942528735633,6300.385461220663
1942.9135802469136,6452.122375704028
1938.3333333333333,6471.842130047793
1935.5365853658536,6469.768694165687
1933.0,6487.30746659587
1934.1176470588234,6440.290459972894
1938.3214285714287,6279.187252806587
1937.5555555555557,6307.520186279406
1933.9512195121952,6413.244304959284
1930.0869565217392,6447.041918892151
1925.5744680851064,6470.7899373555265
1924.235294117647,6460.200936538429
1920.9512195121952,6462.873731371714
1913.4814814814815,6475.821057941415
1906.675,6219.477382605575
1900.4925373134329,6126.532290996867
1891.1744186046512,5971.62194860648
1903.1842105263158,6488.351744533778
1908.357142857143,6209.867400598567
1904.54,6106.468283328199
1893.0701754385964,6129.7329876070435
1883.1739130434783,6210.15494132883
1871.2686567164178,6244.367206535651
1860.4756097560976,6174.167303272436
1843.5483870967741,6036.29987211086
1811.65625,6190.102738257701
1768.65,6257.485909130628
1735.2727272727273,6479.740411002946
1718.0840336134454,6440.0004905111855
1707.942857142857,6237.827505732683
1891.2,6488.781012124964
1891.857142857143,6486.989310400299
1889.25,6464.576176208415
1884.6944444444443,6410.1629101729195
1885.84,6377.349008195306
1884.7719298245613,6370.121076936892
1887.3648648648648,6364.719780418527
1893.4545454545455,6330.0832380699285
1888.7454545454545,6221.94880692265
1888.8181818181818,6128.564470104844
1889.6304347826087,6246.534041505685
1895.6363636363637,6425.873789900303
1894.0978260869565,6484.347547219979
1904.46,6482.703162545775
1908.2916666666667,6486.760143381514
1909.12,6484.367077669856
1911.0833333333333,6457.452875372517
1919.4827586206898,6405.3726991084695
1923.3461538461538,6374.564553499222
1931.871794871795,6328.875899929437
1928.7386363636363,6383.693647637148
1939.1825396825398,6377.730904537864
1949.4130434782608,6344.28245713588
1936.4343434343434,6484.876054354565
1929.8172043010752,6336.55811670376
1922.527027027027,6319.009636664559
1929.5263157894738,6486.9580744876
1938.4,6448.420863602572
1940.076923076923,6331.204297284508
1942.7441860465117,6294.353834131063
1940.1772151898733,6398.8497000492935
1933.2280701754387,6472.191795679915
1927.8979591836735,6483.848832880147
1927.5925925925926,6456.854939053592
1925.8148148148148,6487.622143925866
1917.164383561644,6388.831338385207
1913.860759493671,6343.488156937965
1907.6625,5927.577742959256
1893.0112359550562,6017.075954346481
1908.0704225352113,6403.995116582053
1917.6875,6256.7943612138915
1909.4754098360656,6099.364386064321
1899.8070175438597,6125.139747743349
1889.125,6169.924288917246
1878.5384615384614,6239.779980805615
1871.4444444444443,6179.350726977951
1857.4040404040404,6034.170602725586
1826.1746031746031,6158.762581589894
1784.087591240876,6445.094943700795
1744.8083333333334,6482.791210879193
1710.654867256637,6477.421747328859
1678.411214953271,6130.106557365245
1629.0,5793.128805118351
1890.0,6487.19975249414
1891.0,6480.2806684370735
1888.5384615384614,6447.779742989311
1887.4864864864865,6398.630773453246
1888.1818181818182,6349.901435759268
1872.3936170212767,6349.679802617291
1877.5051546391753,6345.624037774047
1890.875,6335.822590261407
1889.725,6251.417541773844
1888.090909090909,6156.453523777105
1890.3030303030303,6308.635847619938
1890.4,6447.301276506943
1894.7692307692307,6488.788529351994
1901.357142857143,6488.771237011562
1903.5,6488.039071764681
1908.03125,6474.550936134445
1910.3703703703704,6442.549820033484
1914.8333333333333,6387.00151109352
1922.6470588235295,6355.3801280001935
1926.9615384615386,6376.667413093703
1928.4,6357.358181630698
1934.873417721519,6306.007990923565
1944.3010752688172,6324.007556460187
1937.4851485148515,6488.747111436649
1931.9423076923076,6454.727358524455
1923.4,6486.164002735284
1928.178947368421,6438.346809453302
1939.641975308642,6433.091795084678
1937.433962264151,6421.3622474411095
1942.1702127659576,6349.339700103883
1943.5681818181818,6358.890809286531
1936.7142857142858,6471.039682646224
1931.078947368421,6487.094223143271
1928.3469387755101,6483.409902925894
1926.6888888888889,6487.881566977681
1923.3015873015872,6450.3132489533455
1920.5441176470588,6442.97206835376
1913.7666666666667,6022.843859032262
1897.46875,6025.822350397997
1908.32,5792.483181270363
1923.7820512820513,6362.833161198447
1915.3066666666666,6193.286106888234
1907.8983050847457,6165.453146663873
1896.371794871795,6190.418558551406
1884.0172413793102,6246.384924065933
1879.8153846153846,6133.315325378557
1864.095652173913,6084.746897147415
1839.5234375,6170.309133876319
1805.0588235294117,6474.839791022969
1771.5945945945946,6334.248091657559
1743.8115942028985,6464.256535302877
1703.8721804511279,6265.277033835388
1639.3,5725.557904119749
1888.0,6338.127733751055
1889.6,6314.608598937135
1887.1666666666667,6215.334026305791
1886.0,6162.561538061214
1887.7142857142858,6319.487625963055
1888.1818181818182,6461.716457552102
1894.375,6487.890393573121
1897.0,6488.193816009385
1900.5,6486.463288479281
1905.3333333333333,6467.108782844938
1908.4285714285713,6442.366971930111
1913.1818181818182,6404.200979991292
1922.2777777777778,6374.466950030823
1927.2666666666667,6388.6853404737485
1934.2857142857142,6355.765084328508
1935.607142857143,6243.209398809326
1941.525,6293.167644725996
1939.578947368421,6464.550742361433
1930.7142857142858,6446.097228731494
1929.0,6421.001229853457
1933.8,6361.527841022471
1944.0652173913043,6357.024466512463
1941.6571428571428,6436.9288484751305
1941.5890410958905,6375.349152849725
1944.1363636363637,6373.70092163721
1939.0,6459.934316025145
1927.5727272727272,6464.378473769146
1928.360465116279,6471.8301295346755
1931.4126984126983,6472.502921004052
1927.911111111111,6481.012143131607
1921.8026315789473,6345.860067566449
1912.3863636363637,5845.333673273068
1899.1538461538462,5934.5629261780705
1908.4,5842.036820669455
1926.8313253012047,6486.240852952207
1927.7582417582419,6266.176326683344
1915.578947368421,6193.35034145994
1901.6986301369864,6203.5182674812095
1891.378048780488,6256.162132985861
1889.532258064516,6106.302364608302
1874.2296296296297,6095.182094242395
1848.5737704918033,6221.3718735121365
1817.4561403508771,6360.234158947365
1787.0,6473.456966225494
1757.6941176470589,6454.096086047852
1711.6170212765958,6419.124776271841
1657.2153846153847,5734.463373572798
1941.875,6401.775177984993
1947.2394366197184,6336.159097034455
1944.8552631578948,6373.5607934017025
1940.551282051282,6350.363661008014
1932.59,6377.317338670866
1931.695652173913,6422.686584665644
1924.7333333333333,6487.657902742067
1917.9859154929577,5975.4032675467315
1903.090909090909,6022.389765197149
1899.462962962963,6035.994638685253
1909.2424242424242,5907.8247158112645
1923.7435897435898,6479.099771235109
1934.7529411764706,6342.997487821354
1922.7391304347825,6157.381022529065
1909.5277777777778,6245.616985850065
1898.8474576271187,6291.2124979009095
1898.3207547169811,6160.723493061581
1888.4545454545455,6089.843005573988
1861.1608391608393,6147.545371453249
1827.5298507462687,6290.317468464811
1791.6091954022988,6459.938457981916
1754.5056179775281,6487.356586605631
1720.5339805825242,6425.534912334988
1671.560975609756,5876.252040208317
1626.0,5931.842986473523
1933.8295454545455,6370.827049280837
1942.320987654321,6280.7730697846855
1937.8333333333333,6315.420689368766
1932.95,6427.388163813332
1927.7722772277227,6488.764979355241
1923.4186046511627,6374.859687166463
1917.5853658536585,6157.7069959495275
1909.9026548672566,5757.72936463973
1897.872340425532,6047.457042499329
1898.7625,6007.307677608391
1909.3061224489795,6187.053206237964
1918.974025974026,6488.6467042164295
1928.725,6366.250367183442
1928.859375,6151.000443704397
1917.9240506329113,6165.194752988784
1903.5,6296.450760686654
1899.8484848484848,6219.37510324482
1895.1315789473683,6127.439657410403
1876.8219178082193,6063.307918256702
1841.05,6218.971433730883
1801.168918918919,6425.695919000515
1763.2,6483.705461248319
1728.9101123595506,6454.511625880172
1695.0824742268042,6042.528906312771
1636.9183673469388,5906.2987197726325
1912.357142857143,6399.841415800824
1915.1954022988505,6384.548413288983
1912.5353535353536,6456.867366859893
1907.580357142857,6476.503847546002
1894.9166666666667,6400.090933561645
1896.573033707865,6091.895710849349
1893.0106382978724,5863.754117656121
1889.8350515463917,5849.987001404428
1888.1052631578948,6010.830579631729
1892.2738095238096,5943.164416961343
1902.4571428571428,6200.087053301424
1915.4,6480.684090304363
1923.1851851851852,6367.90434847516
1929.6,6248.814316100528
1921.8235294117646,6125.86691510558
1909.1176470588234,6206.674657679949
1904.1041666666667,6151.775070436153
1898.3333333333333,6149.893115148123
1883.6470588235295,6123.7774488514115
1855.5348837209303,6177.512642976799
1819.7913669064749,6374.7587752648105
1784.5394736842106,6436.653546075599
1739.8066666666666,6485.005397128087
1707.3690476190477,6157.993902780523
1656.4953271028037,5862.480205757805
1906.9516129032259,6488.794526747399
1900.6617647058824,6464.787432927755
1895.7820512820513,6478.148216309724
1894.4107142857142,6344.054969678138
1885.5869565217392,6286.543303108338
1878.2368421052631,6224.526973764296
1874.888888888889,6155.0203795929265
1870.6097560975609,5966.923740355647
1874.982456140351,5742.218702953658
1881.463157894737,5743.011076158495
1893.8453608247423,6237.413736340328
1907.2288135593221,6478.970915367216
1919.3333333333333,6397.689652854984
1928.037037037037,6283.3309413569805
1924.0714285714287,6114.984300281212
1912.6923076923076,6125.1336934534775
1903.1206896551723,6118.1261317378085
1893.65625,6081.81121260862
1877.867924528302,6243.204517753125
1860.2272727272727,6285.543325722712
1836.52,6290.986165081529
1809.2366412213742,6298.642868409806
1763.6853146853148,6425.540899834159
1717.024193548387,6416.312698568014
1672.937984496124,5790.29048685907
1634.7777777777778,6009.56720101781
1910.3478260869565,6488.537875834678
1896.2803738317757,6331.790097417921
1897.64,6263.717631009436
1896.5223880597016,6182.629730425455
1891.1052631578948,6246.057363457483
1885.7307692307693,6196.648743121914
1882.4177215189873,6062.855228346307
1874.1979166666667,6078.723388600221
1866.6923076923076,6113.585572566255
1866.88,6174.639783843915
1881.4529914529915,6314.380076395406
1884.486956521739,6481.787886105973
1903.4887218045112,6451.531808022439
1914.4059405940593,6398.503286142048
1917.83908045977,6236.273222052609
1910.0481927710844,6113.920286836656
1899.7142857142858,6219.913137042982
1887.0615384615385,6207.095447819418
1872.3823529411766,6263.8472890947305
1849.4148936170213,6386.015014259989
1832.1679389312976,6458.761057699856
1809.7519379844962,6469.658118819731
1775.7333333333333,6478.030076020834
1731.3798449612402,6486.639223878505
1697.0349650349651,5936.282916836557
1636.5901639344263,5841.957959042367
1924.6170212765958,6461.305572417012
1923.158536585366,6476.935571093636
1906.5454545454545,6311.017476631532
1889.4787234042553,6348.145635665016
1895.725806451613,6082.326690518181
1894.3469387755101,6041.681506548426
1887.9882352941177,6314.528896989446
1879.7640449438202,6213.089770386781
1875.0,6114.716222515737
1869.4772727272727,6215.64334396887
1866.0326086956522,6383.9596086867095
1877.0533333333333,6425.213648235396
1882.493670886076,6465.1363754242775
1890.367924528302,6443.714517741901
1898.4423076923076,6424.037186643749
1898.275,6372.386111502099
1892.879518072289,6301.639254901238
1886.7011494252874,6261.071816255047
1877.9716981132076,6444.005815698794
1864.0408163265306,6488.461158217484
1845.8035714285713,6383.703877065185
1815.856,6456.599046269461
1791.2100840336134,6321.426859797939
1771.467889908257,6350.8001971427875
1744.4259259259259,6176.179419399588
1728.1944444444443,6246.301000691252
1685.072463768116,6030.995754371776
1635.3055555555557,5817.984775025485
1917.0,6400.64610155765
1919.6842105263158,6456.971745144314
1911.0408163265306,6197.024341846554
1897.9435483870968,6153.225644460006
1884.5360824742268,6098.885433707386
1889.530864197531,6083.330320714042
1897.5113636363637,6085.057793148211
1891.3225806451612,6056.032923322724
1876.5409836065573,6151.869087994419
1877.5882352941176,6181.244708737213
1868.8118811881188,6442.444509156194
1873.1066666666666,6468.244770761608
1880.701030927835,6483.496382619982
1879.1948051948052,6446.831376100075
1885.0,6479.270878145238
1878.175,6470.447397363634
1867.752380952381,6394.16664667966
1874.7924528301887,6156.879795468325
1858.2446808510638,6487.25674368639
1847.2093023255813,6270.288718797296
1844.03125,6421.712310388539
1834.2627737226278,6223.304523561877
1796.4233576642337,6488.756602167705
1763.698275862069,6191.676669085224
1771.5670103092784,6107.025155992887
1755.9319727891157,6472.811432322895
1714.949152542373,6403.760428025242
1681.7565217391304,5893.07567067389
1645.6857142857143,5805.636302094965
1617.0,5783.067405799113
1924.7272727272727,6390.210648665088
1921.287356321839,6403.313520163501
1905.0388349514562,6311.313552693144
1909.5208333333333,6032.620937132975
1898.436974789916,6033.412229469017
1892.0537634408602,6049.116406722838
1890.3,6076.52792265985
1890.1304347826087,5865.961772110459
1886.5058823529412,5946.4969981591275
1873.7866666666666,6207.253622270306
1873.4545454545455,6422.047900879319
1870.0166666666667,6467.504556470929
1879.4313725490197,6473.157144336234
1882.5625,6451.509646988125
1882.5529411764705,6487.709431105759
1871.1617647058824,6434.458618830511
1872.340425531915,6354.768773549964
1871.85,6202.1342850788205
1855.3152173913043,6486.651852031006
1847.1927710843374,6416.579215730744
1848.0,6179.7118681649445
1858.7021276595744,6476.604199679801
1831.121212121212,6226.742350772169
1796.4895104895104,6455.749698701664
1767.7251908396947,6445.433770550502
1769.168,6483.421410094335
1741.7987012987012,6466.033365571726
1718.6814159292035,6303.915871009842
1689.5775862068965,6082.748077427008
1640.7777777777778,5809.321266357176
1642.8461538461538,5768.288799962786
1926.888888888889,6462.050630544283
1923.8961038961038,6484.15154162806
1915.21,6436.460917817574
1910.7692307692307,6137.599643181398
1913.9605263157894,6092.322139165975
1896.8947368421052,6005.44704771004
1884.8148148148148,5994.641887157282
1881.1777777777777,5882.802187340014
1882.2162162162163,5810.076414828247
1877.3055555555557,6182.613148011995
1879.0588235294117,6357.517582010798
1873.865671641791,6420.51458748107
1881.4761904761904,6345.913564459974
1889.4406779661017,6481.237528214027
1890.142857142857,6450.445270119177
1878.7157894736843,6456.775614958286
1883.8235294117646,6283.065837091359
1880.1574074074074,6157.672848866729
1862.2307692307693,6418.340401330555
1852.1466666666668,6488.633728749701
1849.1714285714286,6261.038060594874
1860.7727272727273,6394.457164571184
1852.8144329896907,6444.163715723989
1825.013698630137,6194.340880425152
1783.572463768116,6480.871321112383
1766.6930693069307,6415.611815910495
1749.983870967742,6173.08705381793
1729.121212121212,5993.370015503111
1709.25,6182.738516512472
1681.9328358208954,6033.052285032027
1636.6615384615384,5762.550131763244
1919.111111111111,6483.442929236247
1922.3285714285714,6477.851098254701
1918.7826086956522,6382.683931289765
1915.84,6245.98362657355
1918.96,6127.095009807032
1903.3589743589744,5972.805094520969
1883.509090909091,5903.902219773794
1872.590909090909,6010.062166657473
1888.9080459770114,5879.979653575749
1887.5128205128206,6154.24311526728
1887.5740740740741,6270.53548843757
1881.5882352941176,6370.129458395124
1885.2528735632184,6225.98929287694
1891.0434782608695,6469.923584766424
1894.4,6472.983397155418
1886.132530120482,6468.173913168168
1886.5060240963855,6337.751935248583
1890.2151898734178,6219.054905216122
1871.8086956521738,6471.67520623497
1851.648148148148,6178.268527790642
1853.7884615384614,6282.037949758058
1861.7857142857142,6340.125523179624
1859.6176470588234,6385.856102602964
1851.5,6470.6040192035725
1820.0753424657535,6347.611065897334
1770.8373983739837,6465.709489914385
1738.7864077669904,6051.453964838904
1721.2241379310344,5774.998901539599
1702.2842105263157,5944.5557402258855
1700.5725806451612,5844.836470790411
1679.875,6106.905625868123
1626.4590163934427,5792.55623519863
1922.5,6468.785793621268
1925.4179104477612,6487.341098264296
1917.3854166666667,6458.215502041596
1907.7745098039215,6378.159399621392
1910.0833333333333,5994.411350469018
1901.709090909091,5834.141800493206
1887.605504587156,5835.21523822163
1877.7068965517242,6049.670059352444
1896.9156626506024,6066.872415150603
1887.6363636363637,6028.16672083232
1880.7826086956522,6220.5310523135995
1879.7454545454545,6352.118239083298
1878.7073170731708,6149.39490146545
1890.0735294117646,6337.3574907743605
1887.964705882353,6472.468922578992
1887.5616438356165,6469.224522976961
1887.4494382022472,6434.554759957653
1900.8229166666667,6313.482987530617
1891.648148148148,6410.149222486303
1871.344827586207,6485.877926188608
1868.635593220339,6477.892662260885
1870.926605504587,6462.521880221495
1868.6666666666667,6303.956927699561
1860.6235294117646,6291.868622318463
1852.1076923076923,6481.421006796678
1793.5704225352113,6480.298925060546
1744.5785714285714,6044.299413941277
1717.6306306306305,6084.043176364328
1696.6363636363637,5767.151408017642
1711.078125,6148.874457735306
1691.8527131782946,6340.768549975095
1644.0252100840337,5775.723518139974
1564.4545454545455,6017.6763862886
1928.0,6438.268485330482
1924.603448275862,6479.751753353659
1922.3835616438357,6487.5915261779155
1913.3272727272727,6485.361590189306
1915.2588235294118,6013.317620553455
1903.8936170212767,5891.507923618454
1897.855421686747,5882.974312978855
1893.527027027027,6016.314395196969
1900.4259259259259,6019.3779408587725
1887.0533333333333,5957.6073878706375
1877.9733333333334,6222.990177745523
1878.2173913043478,6316.4129989253415
1881.1038961038962,6168.446412951162
1880.4273504273503,6190.787690324039
1866.5555555555557,6386.104017839098
1889.4155844155844,6418.663260614499
1895.4907407407406,6411.311197324103
1904.2413793103449,6368.689327287604
