MCA_Morocco_2025,MCA_Morocco_2050
23.04458469955845,22.97112216615306
23.179280760258187,23.085130144581893
23.186780859058917,23.09511310351552
23.201676306131557,23.122595193357025
23.282352924208027,23.202165420476476
23.405465243915028,23.33384087511255
23.553528264345257,23.45365815846238
23.672304817130414,23.625873462501303
23.731792543975292,23.568449294576283
23.551718961810195,23.399834874991843
23.25062274773679,23.109153566406025
23.2580666860137,23.167986518724053
23.5700940209924,23.4679977540058
23.750036850479542,23.67416515586748
23.85446532321726,23.771665602853005
23.979703741322837,23.84075068984006
24.00361657180045,23.854352971582763
23.94953729450554,23.774252304183758
23.70609182058625,23.499620619410827
23.586271828274363,23.401146330557665
23.57004274463588,23.3806234340946
23.60947151026466,23.453164560359543
23.678651163562954,23.576670299983302
23.709819218430027,23.55472047738308
23.749854822602813,23.636507997238436
23.728244121957033,23.58440000062473
23.934719925836845,23.801157371627152
24.133654936922476,23.98813410832717
24.1812164416753,24.057683064111654
24.24661906755945,24.118897323327197
24.296459809441735,24.16186637732866
24.309360021371937,24.19333554394351
24.41832965614558,24.307762981044174
24.515591484915817,24.392087133390806
24.51023320941814,24.408057553907337
58.376985020101664,58.376985020101664
58.2408596645381,58.2408596645381
57.91321989871694,57.91321989871694
22.27228739403309,22.197439807351984
22.53672730276861,22.46095924018511
22.666524181676166,22.576862851053384
22.74406929890363,22.674301689510056
22.889039451860878,22.819468675291798
22.980355830539008,22.898087069130984
22.99964728287221,22.928290271097467
23.03187126623514,22.94579147666076
23.06877134275772,22.9858315809722
23.13278475954208,23.05742623622244
23.18372224743182,23.09011972500068
23.154333936726857,23.037992914514387
23.096376569172655,22.997574304039237
23.23217286373284,23.15002837005272
23.447368536859504,23.364151440345463
23.650365558717027,23.547266079270123
23.617109648798422,23.52756510262796
23.529130006963378,23.415935361985717
23.54834914583271,23.445469175802977
23.386518687437224,23.251898744160524
23.491425363948206,23.38622285729585
23.689772389445505,23.573479441609525
23.837325632160958,23.700415806555096
23.81612367419963,23.679621573730213
23.86714521727156,23.755353404792604
23.9126111293591,23.801941502526912
23.930342470826364,23.77035034784428
23.32982704916248,23.130931644070696
22.957814653790315,22.773596086721692
23.24874535399241,23.14028102579867
23.472445663693488,23.361686917852055
23.628950810132732,23.54011534056566
23.584301884315142,23.435208812074436
23.63095777808304,23.504016108639092
23.618270201117483,23.48474279562645
23.743180657638945,23.6237544645421
23.746276968629306,23.63277957068951
23.978676045318267,23.85236818663982
24.0836837734219,23.946196354550576
24.180640178143435,24.064364217302153
24.312035122886428,24.181564068557247
24.329161276790128,24.213049948011726
24.438334493014494,24.287744312124836
24.468733727247724,24.31782380640123
24.482177821575902,24.3535193072999
24.449214386292223,24.30753701339081
58.166994091850604,58.166994091850604
58.15443764262068,58.15443764262068
58.00967481530608,58.00967481530608
57.63961846855697,57.63961846855697
22.384342045646836,22.287579043884747
22.478906945431206,22.390955034146447
22.606376317023383,22.51243682042497
22.76464919849999,22.680626175881983
22.86506560203835,22.782872807215814
22.961770658433405,22.875299924401165
22.999131966863253,22.858055770883688
22.953364734683166,22.84779781518639
23.046586265432456,22.95502486310874
23.024817682216675,22.95793317481686
23.203666857908708,23.10854477700186
23.166398083604257,23.03582409799411
23.098044563437412,23.02043992361249
23.2460540972587,23.173953066478013
23.577813187137583,23.484920895589283
23.448002486208672,23.385457598350662
23.520857325084492,23.45392542360597
23.64482023812556,23.483958261497957
23.526507166706825,23.331160895585718
23.42222878870183,23.229956102953015
23.45098527963305,23.273573472133318
23.494143415755804,23.334701674127956
23.482113389113437,23.301155642815814
23.45288034177655,23.298348309230562
23.53460578733896,23.434646617852668
23.81115024216914,23.66064169701314
23.564572855605014,23.397782970434257
22.71737762984451,22.536258632523097
22.701416903124986,22.658352033690985
23.28137894383269,23.212551939053807
23.544070409011603,23.408509820220583
23.542679745832487,23.454035213175814
23.651715945877317,23.549684740261906
23.657645252086688,23.520309539620417
23.713450114797624,23.57405468741793
23.744747085863608,23.59344440643184
23.804863726454432,23.665397774871494
23.960636279180786,23.839267835920616
24.04548737984218,23.913634640720808
24.0293442799743,23.91546387438408
24.232798513153806,24.09149439696796
24.236665957962636,24.10674730543122
24.222927449218385,24.08628042487191
24.224674242998613,24.081708612866862
24.250222597609685,24.115003745070403
24.284646015823856,24.134681935658183
24.279422951331096,24.16433501718049
24.312948166461172,24.19833621399099
24.30493472758919,24.201226522962546
58.18293839147484,58.18293839147484
57.817453154318564,57.817453154318564
22.47059935617566,22.364999527667006
22.484602224432855,22.372440884850963
22.521186903203006,22.425855363684885
22.626729052114378,22.536310550061902
22.76202641336341,22.66551765881398
22.886277482871893,22.765212699637566
22.845783803999854,22.783865243631755
22.899268860371365,22.808861243083378
22.952891838584623,22.88610302640593
23.00706731741867,22.936122792864836
23.068063565979767,23.01256270810697
23.1738995749748,23.064432735068348
23.109825758147707,23.026426341828493
23.272872295221276,23.229537696822646
23.509181859596296,23.427207213595374
23.45504127711754,23.36556680161847
23.525809240432274,23.39430574128804
23.445057740083687,23.295099349515997
23.22773000859368,23.04153351585436
23.169944848670035,23.011960985185798
23.134818778098726,22.96673294610593
23.25174960226205,23.147434657447317
23.346322882347344,23.244825504173512
23.310703439016162,23.180136936681603
23.405643530840727,23.323498569655367
23.534717060348413,23.433592238142555
23.173251392066742,23.057986807259137
22.79035617055835,22.676446285397642
22.94195465588768,22.846825524787285
23.400101436395783,23.33292438050054
23.540235665947066,23.409299968233807
23.526385416558522,23.415916931103435
23.683033373606527,23.602505020237132
23.738029009863077,23.57248361609878
23.67135824550124,23.530902233881747
23.655751585643834,23.491335486195165
23.669501947996995,23.54779562350584
23.85540544604207,23.71792868516931
23.883500943507133,23.73062813679797
23.714879295576463,23.5708884566895
23.658438636970345,23.52189343052502
23.958571555259077,23.837026688107827
24.10992394098542,23.972883931287743
24.144015295086795,24.013609095812694
24.166203608926036,24.05245132608448
24.20446645825603,24.080421496761446
24.24089752912272,24.107981711336354
24.249231314051478,24.119917673012857
24.259810995537304,24.137784931089314
24.280282766921662,24.15735644174415
58.07870480402926,58.07870480402925
57.821687452429465,57.821687452429465
57.39454442388263,57.39454442388263
57.54145317330351,57.54145317330351
54.85625512395325,54.85625512395325
22.44784223489785,22.334839251372582
22.42277918281006,22.307377177850793
22.487053132262115,22.41728505393523
22.567409027782055,22.487672788244904
22.61335390990848,22.53705816301324
22.739707158506018,22.64466263154615
22.82716206744988,22.734900185178176
22.804892263299497,22.710128245791118
22.875860939667323,22.785357400392282
22.97550626194971,22.898205034934893
23.020507335063797,22.959053871611633
23.129851732515448,23.035892734047327
23.279168830737415,23.177260325938235
23.316372458826425,23.243026709873355
23.475567194571457,23.2898952114209
23.405554666271637,23.25427989949868
23.447512071753966,23.307308471060853
23.297630215150985,23.119316786326163
23.227515042022514,23.10703826283646
23.270372874041986,23.161684975094204
22.986644371886563,22.833776347711677
23.243946735214163,23.147546374777757
23.389976305901655,23.25566657841286
23.098413648221417,22.973996584290713
23.203210046894895,23.13887305446007
23.492853512662137,23.41246371327404
23.567518426255205,23.458032517561087
23.01707310722185,22.872922625122396
23.134774168345533,23.031424772397443
23.40847865721122,23.337218907569273
23.557648594725812,23.443416701949005
23.50196731811612,23.38360375015241
